time,desired_q1,desired_q2,actual_q1,actual_q2,error_q1,error_q2,error_norm
89.534438,0.13771244,-0.08560679,0.14322154,-0.10231735,-0.00550910,0.01671056,0.01759525
89.554484,0.12961311,-0.08728649,0.13414162,-0.10285386,-0.00452851,0.01556737,0.01621266
89.574505,0.12146773,-0.08886413,0.12500429,-0.10311912,-0.00353656,0.01425499,0.01468714
89.594496,0.11327920,-0.09033913,0.11634439,-0.10510860,-0.00306519,0.01476947,0.01508419
89.614437,0.10505041,-0.09171098,0.10607704,-0.10106197,-0.00102663,0.00935099,0.00940718
89.634353,0.09678431,-0.09297918,0.09678104,-0.10026629,0.00000327,0.00728711,0.00728711
89.654699,0.08848381,-0.09414329,0.08807076,-0.10126739,0.00041305,0.00712410,0.00713606
89.674599,0.08015188,-0.09520289,0.07939715,-0.10243955,0.00075473,0.00723666,0.00727591
89.694453,0.07179147,-0.09615760,0.07009931,-0.10125966,0.00169216,0.00510206,0.00537535
89.714408,0.06340555,-0.09700710,0.06158891,-0.10288459,0.00181664,0.00587749,0.00615184
89.734429,0.05499711,-0.09775107,0.05294735,-0.10405184,0.00204976,0.00630077,0.00662580
89.754477,0.04656913,-0.09838924,0.04382160,-0.10357771,0.00274753,0.00518847,0.00587105
89.774473,0.03812459,-0.09892141,0.03508574,-0.10449760,0.00303885,0.00557619,0.00635048
89.794465,0.02966652,-0.09934736,0.02556613,-0.10240788,0.00410039,0.00306052,0.00511663
89.814503,0.02119790,-0.09966696,0.01605685,-0.09983687,0.00514105,0.00016991,0.00514386
89.834461,0.01272176,-0.09988009,0.00709315,-0.09939149,0.00562861,-0.00048860,0.00564978
89.854467,0.00424109,-0.09998668,-0.00204368,-0.09764872,0.00628477,-0.00233796,0.00670554
89.874435,-0.00424109,-0.09998668,-0.01037591,-0.09892774,0.00613482,-0.00105894,0.00622554
89.894389,-0.01272176,-0.09988009,-0.01922382,-0.09804169,0.00650206,-0.00183840,0.00675696
89.914400,-0.02119790,-0.09966696,-0.02805196,-0.09724170,0.00685406,-0.00242526,0.00727049
89.934462,-0.02966652,-0.09934736,-0.03671349,-0.09698177,0.00704697,-0.00236559,0.00743342
89.954658,-0.03812459,-0.09892141,-0.04542965,-0.09587883,0.00730506,-0.00304258,0.00791335
89.974042,-0.04656913,-0.09838924,-0.05420382,-0.09441457,0.00763469,-0.00397467,0.00860735
89.994561,-0.05499711,-0.09775107,-0.06249698,-0.09408340,0.00749987,-0.00366767,0.00834864
90.014429,-0.06340555,-0.09700710,-0.07145092,-0.09111903,0.00804537,-0.00588807,0.00996983
90.034524,-0.07179147,-0.09615760,-0.08030595,-0.08827734,0.00851448,-0.00788026,0.01160150
90.054438,-0.08015188,-0.09520289,-0.08840353,-0.08802701,0.00825165,-0.00717588,0.01093541
90.074436,-0.08848381,-0.09414329,-0.09662690,-0.08623496,0.00814309,-0.00790833,0.01135128
90.094471,-0.09678431,-0.09297918,-0.10507544,-0.08358862,0.00829113,-0.00939056,0.01252699
90.114493,-0.10505041,-0.09171098,-0.11284171,-0.08317231,0.00779130,-0.00853867,0.01155912
90.134544,-0.11327920,-0.09033913,-0.12078142,-0.08133700,0.00750222,-0.00900213,0.01171844
90.154352,-0.12146773,-0.08886413,-0.12886263,-0.07832820,0.00739490,-0.01053593,0.01287207
90.174541,-0.12961311,-0.08728649,-0.13739329,-0.07243226,0.00778018,-0.01485423,0.01676841
90.194502,-0.13771244,-0.08560679,-0.14433851,-0.07227701,0.00662607,-0.01332978,0.01488583
90.214486,-0.14576284,-0.08382561,-0.15130677,-0.07188437,0.00554393,-0.01194124,0.01316542
90.234474,-0.15376145,-0.08194359,-0.15844163,-0.07080315,0.00468018,-0.01114044,0.01208361
90.254504,-0.16170543,-0.07996139,-0.16623446,-0.06702325,0.00452903,-0.01293814,0.01370794
90.274430,-0.16959195,-0.07787973,-0.17335556,-0.06531971,0.00376361,-0.01256002,0.01311179
90.294473,-0.17741823,-0.07569933,-0.18074687,-0.06250997,0.00332864,-0.01318936,0.01360291
90.314446,-0.18518146,-0.07342098,-0.18847347,-0.05810259,0.00329201,-0.01531839,0.01566814
90.334534,-0.19287890,-0.07104549,-0.19562559,-0.05617851,0.00274669,-0.01486698,0.01511857
90.354479,-0.20050782,-0.06857369,-0.20283394,-0.05357242,0.00232612,-0.01500127,0.01518054
90.374494,-0.20806549,-0.06600648,-0.20994193,-0.05089647,0.00187644,-0.01511001,0.01522607
90.394490,-0.21554924,-0.06334475,-0.21730408,-0.04726918,0.00175484,-0.01607557,0.01617107
90.414500,-0.22295640,-0.06058945,-0.22419312,-0.04458809,0.00123672,-0.01600136,0.01604908
90.434357,-0.23028435,-0.05774157,-0.23087806,-0.04188957,0.00059371,-0.01585200,0.01586312
90.454426,-0.23753048,-0.05480212,-0.23758466,-0.03863738,0.00005418,-0.01616474,0.01616483
90.474446,-0.24469222,-0.05177214,-0.24489818,-0.03294768,0.00020596,-0.01882446,0.01882558
90.494421,-0.25176702,-0.04865270,-0.25070263,-0.03244540,-0.00106439,-0.01620730,0.01624221
90.514436,-0.25875236,-0.04544492,-0.25699796,-0.03019647,-0.00175440,-0.01524845,0.01534904
90.535003,-0.26564578,-0.04214993,-0.26273108,-0.03048674,-0.00291470,-0.01166319,0.01202187
90.554964,-0.27244481,-0.03876890,-0.26905209,-0.02814749,-0.00339272,-0.01062141,0.01115010
90.574527,-0.27914704,-0.03530305,-0.27530896,-0.02628449,-0.00383808,-0.00901856,0.00980129
90.594277,-0.28575009,-0.03175359,-0.28202622,-0.02236993,-0.00372387,-0.00938366,0.01009556
90.614365,-0.29225162,-0.02812179,-0.28907265,-0.01691839,-0.00317897,-0.01120340,0.01164569
90.634217,-0.29864931,-0.02440894,-0.29525405,-0.01422674,-0.00339526,-0.01018220,0.01073336
90.654194,-0.30494090,-0.02061636,-0.30127768,-0.01151144,-0.00366322,-0.00910492,0.00981421
90.674254,-0.31112414,-0.01674539,-0.30677695,-0.01014743,-0.00434719,-0.00659796,0.00790134
90.694344,-0.31719683,-0.01279742,-0.31204376,-0.00878899,-0.00515307,-0.00400843,0.00652853
90.714635,-0.32315683,-0.00877384,-0.31834149,-0.00353078,-0.00481534,-0.00524306,0.00711879
90.734495,-0.32900202,-0.00467608,-0.32407842,0.00009578,-0.00492360,-0.00477186,0.00685657
90.754164,-0.33473031,-0.00050561,-0.33027152,0.00550383,-0.00445879,-0.00600944,0.00748292
90.774466,-0.34033967,0.00373611,-0.33553731,0.00719151,-0.00480236,-0.00345540,0.00591629
90.794507,-0.34582811,0.00804756,-0.34047204,0.00764253,-0.00535607,0.00040503,0.00537136
90.814435,-0.35119368,0.01242720,-0.34613895,0.01151869,-0.00505473,0.00090851,0.00513573
90.834252,-0.35643448,0.01687349,-0.35089826,0.01189204,-0.00553622,0.00498145,0.00744745
90.854423,-0.36154863,0.02138485,-0.35643752,0.01546661,-0.00511111,0.00591824,0.00781978
90.874461,-0.36653433,0.02595966,-0.36259033,0.02214680,-0.00394400,0.00381286,0.00548571
90.894464,-0.37138980,0.03059631,-0.36746821,0.02459023,-0.00392159,0.00600608,0.00717300
90.914774,-0.37611331,0.03529315,-0.37235743,0.02776946,-0.00375588,0.00752369,0.00840907
90.934655,-0.38070320,0.04004851,-0.37772188,0.03286643,-0.00298132,0.00718208,0.00777628
90.954895,-0.38515782,0.04486070,-0.38241715,0.03611288,-0.00274067,0.00874782,0.00916710
90.974413,-0.38947560,0.04972801,-0.38732503,0.04065083,-0.00215057,0.00907718,0.00932846
90.994356,-0.39365500,0.05464871,-0.39267751,0.04710551,-0.00097749,0.00754320,0.00760627
91.014302,-0.39769453,0.05962106,-0.39699857,0.04954363,-0.00069596,0.01007743,0.01010143
91.034325,-0.40159277,0.06464327,-0.40167016,0.05379871,0.00007739,0.01084456,0.01084483
91.054381,-0.40534832,0.06971359,-0.40650237,0.05895437,0.00115405,0.01075922,0.01082093
91.074427,-0.40895986,0.07483019,-0.41104432,0.06373266,0.00208446,0.01109753,0.01129159
91.094627,-0.41242609,0.07999126,-0.41493049,0.06619451,0.00250440,0.01379675,0.01402221
91.114906,-0.41574579,0.08519497,-0.41830990,0.06726413,0.00256411,0.01793084,0.01811325
91.134467,-0.41891778,0.09043947,-0.42262883,0.07237491,0.00371105,0.01806456,0.01844180
91.154234,-0.42194092,0.09572290,-0.42640629,0.07679529,0.00446537,0.01892761,0.01944721
91.174313,-0.42481416,0.10104338,-0.43014824,0.08178829,0.00533408,0.01925509,0.01998026
91.194361,-0.42753646,0.10639901,-0.43434141,0.08860963,0.00680495,0.01778938,0.01904650
91.214452,-0.43010686,0.11178790,-0.43727149,0.09133052,0.00716463,0.02045738,0.02167571
91.234517,-0.43252444,0.11720814,-0.44014477,0.09451891,0.00762033,0.02268923,0.02393471
91.254633,-0.43478835,0.12265778,-0.44270092,0.09770495,0.00791257,0.02495283,0.02617733
91.274456,-0.43689778,0.12813491,-0.44510890,0.10182488,0.00821112,0.02631003,0.02756157
91.294752,-0.43885198,0.13363757,-0.44879908,0.11164257,0.00994710,0.02199500,0.02413969
91.314848,-0.44065026,0.13916381,-0.45093048,0.11606808,0.01028022,0.02309573,0.02528034
91.334434,-0.44229199,0.14471167,-0.45311356,0.12100674,0.01082157,0.02370493,0.02605821
91.354462,-0.44377656,0.15027916,-0.45548739,0.12759244,0.01171083,0.02268672,0.02553097
91.374638,-0.44510347,0.15586433,-0.45714363,0.13194706,0.01204016,0.02391727,0.02677688
91.394553,-0.44627223,0.16146517,-0.45869605,0.13592923,0.01242382,0.02553594,0.02839780
91.414399,-0.44728243,0.16707971,-0.45984666,0.13945780,0.01256423,0.02762191,0.03034518
91.434404,-0.44813372,0.17270594,-0.46150170,0.14624808,0.01336798,0.02645786,0.02964324
91.454444,-0.44882578,0.17834187,-0.46298647,0.15367248,0.01416069,0.02466939,0.02844475
91.474595,-0.44935838,0.18398549,-0.46386254,0.15991056,0.01450416,0.02407493,0.02810645
91.494525,-0.44973133,0.18963481,-0.46372467,0.16342811,0.01399334,0.02620670,0.02970866
91.514499,-0.44994448,0.19528780,-0.46485069,0.17271650,0.01490621,0.02257130,0.02704920
91.534473,-0.44999778,0.20094248,-0.46443174,0.17719735,0.01443396,0.02374513,0.02778795
91.554373,-0.44989119,0.20659681,-0.46457086,0.18565348,0.01467967,0.02094333,0.02557568
91.574354,-0.44962476,0.21224881,-0.46343180,0.19052187,0.01380704,0.02172694,0.02574285
91.594406,-0.44919858,0.21789645,-0.46208511,0.19529358,0.01288653,0.02260287,0.02601831
91.614455,-0.44861280,0.22353773,-0.46139227,0.20353922,0.01277947,0.01999851,0.02373300
91.634492,-0.44786763,0.22917065,-0.45973947,0.20877067,0.01187184,0.02039998,0.02360296
91.653997,-0.44696334,0.23479320,-0.45816127,0.21512349,0.01119793,0.01966971,0.02263385
91.674427,-0.44590024,0.24040340,-0.45630266,0.22152310,0.01040242,0.01888030,0.02155635
91.694496,-0.44467871,0.24599924,-0.45448075,0.22883597,0.00980204,0.01716327,0.01976506
91.714486,-0.44329920,0.25157873,-0.45306447,0.23855533,0.00976527,0.01302340,0.01627788
91.734559,-0.44176218,0.25713990,-0.45122932,0.24716235,0.00946714,0.00997755,0.01375421
91.754405,-0.44006820,0.26268077,-0.44839146,0.25210429,0.00832326,0.01057648,0.01345877
91.774464,-0.43821787,0.26819936,-0.44594755,0.25948632,0.00772968,0.00871304,0.01164754
91.794422,-0.43621185,0.27369373,-0.44358937,0.26795749,0.00737752,0.00573624,0.00934517
91.814432,-0.43405084,0.27916191,-0.43990623,0.27127591,0.00585539,0.00788600,0.00982215
91.834482,-0.43173561,0.28460197,-0.43726120,0.27879731,0.00552559,0.00580466,0.00801413
91.854420,-0.42926699,0.29001197,-0.43419545,0.28529736,0.00492846,0.00471461,0.00682036
91.874504,-0.42664586,0.29538999,-0.43107527,0.29226888,0.00442941,0.00312111,0.00541858
91.894432,-0.42387314,0.30073412,-0.42746032,0.29780784,0.00358718,0.00292628,0.00462936
91.914477,-0.42094981,0.30604245,-0.42371283,0.30359353,0.00276302,0.00244892,0.00369208
91.934380,-0.41787693,0.31131311,-0.42026590,0.31108720,0.00238897,0.00022591,0.00239962
91.954363,-0.41465558,0.31654422,-0.41622831,0.31712290,0.00157273,-0.00057868,0.00167581
91.974411,-0.41128690,0.32173393,-0.41227303,0.32370808,0.00098613,-0.00197415,0.00220675
91.994398,-0.40777209,0.32688038,-0.40795525,0.32966027,0.00018316,-0.00277989,0.00278592
92.014470,-0.40411241,0.33198175,-0.40327892,0.33444283,-0.00083349,-0.00246108,0.00259839
92.034438,-0.40030914,0.33703623,-0.39947830,0.34258747,-0.00083084,-0.00555124,0.00561307
92.054460,-0.39636365,0.34204202,-0.39506664,0.34797367,-0.00129701,-0.00593165,0.00607180
92.074498,-0.39227733,0.34699735,-0.39047577,0.35277547,-0.00180156,-0.00577812,0.00605246
92.094484,-0.38805164,0.35190044,-0.38640105,0.35992467,-0.00165059,-0.00802423,0.00819224
92.114580,-0.38368807,0.35674957,-0.38174943,0.36580845,-0.00193864,-0.00905888,0.00926400
92.134568,-0.37918819,0.36154300,-0.37732430,0.37276753,-0.00186389,-0.01122453,0.01137823
92.154165,-0.37455357,0.36627904,-0.37212620,0.37696079,-0.00242737,-0.01068175,0.01095408
92.174377,-0.36978588,0.37095600,-0.36802133,0.38530560,-0.00176455,-0.01434960,0.01445768
92.194450,-0.36488681,0.37557223,-0.36299606,0.39020897,-0.00189075,-0.01463674,0.01475835
92.214462,-0.35985810,0.38012607,-0.35793493,0.39459467,-0.00192317,-0.01446860,0.01459585
92.234473,-0.35470153,0.38461591,-0.35275898,0.39903777,-0.00194255,-0.01442186,0.01455210
92.254958,-0.34941893,0.38904016,-0.34742331,0.40341281,-0.00199562,-0.01437265,0.01451053
92.274603,-0.34401219,0.39339725,-0.34198669,0.40813664,-0.00202550,-0.01473939,0.01487791
92.294500,-0.33848322,0.39768562,-0.33681007,0.41416736,-0.00167315,-0.01648174,0.01656645
92.314492,-0.33283399,0.40190375,-0.33078203,0.41753252,-0.00205196,-0.01562877,0.01576289
92.334408,-0.32706651,0.40605015,-0.32490030,0.42100220,-0.00216621,-0.01495205,0.01510815
92.354412,-0.32118282,0.41012335,-0.31899068,0.42444169,-0.00219214,-0.01431834,0.01448518
92.374429,-0.31518502,0.41412188,-0.31309131,0.42776850,-0.00209371,-0.01364662,0.01380629
92.394437,-0.30907523,0.41804434,-0.30710188,0.43088894,-0.00197335,-0.01284460,0.01299530
92.414411,-0.30285563,0.42188933,-0.30160890,0.43609644,-0.00124673,-0.01420711,0.01426170
92.434428,-0.29652843,0.42565548,-0.29583435,0.44002166,-0.00069408,-0.01436618,0.01438293
92.454513,-0.29009587,0.42934146,-0.28994373,0.44334068,-0.00015214,-0.01399922,0.01400005
92.474459,-0.28356024,0.43294595,-0.28415862,0.44805655,0.00059838,-0.01511060,0.01512244
92.494498,-0.27692387,0.43646768,-0.27831468,0.45234131,0.00139081,-0.01587363,0.01593444
92.514427,-0.27018910,0.43990540,-0.27269896,0.45769027,0.00250986,-0.01778487,0.01796110
92.534415,-0.26335834,0.44325787,-0.26589892,0.45836819,0.00254058,-0.01511032,0.01532241
92.554446,-0.25643401,0.44652392,-0.25967821,0.46149164,0.00324420,-0.01496772,0.01531527
92.574441,-0.24941857,0.44970238,-0.25285438,0.46232784,0.00343581,-0.01262546,0.01308461
92.594426,-0.24231451,0.45279212,-0.24605450,0.46265389,0.00373999,-0.00986177,0.01054713
92.614418,-0.23512435,0.45579205,-0.23966973,0.46497358,0.00454538,-0.00918153,0.01024505
92.634409,-0.22785066,0.45870109,-0.23306089,0.46673650,0.00521023,-0.00803541,0.00957676
92.654541,-0.22049602,0.46151822,-0.22660601,0.46891376,0.00610999,-0.00739554,0.00959302
92.674430,-0.21306303,0.46424243,-0.21902422,0.46686330,0.00596119,-0.00262087,0.00651189
92.694457,-0.20555435,0.46687276,-0.21236838,0.46869049,0.00681403,-0.00181773,0.00705232
92.714436,-0.19797263,0.46940827,-0.20624099,0.47311195,0.00826836,-0.00370368,0.00905997
92.734407,-0.19032057,0.47184806,-0.19877297,0.47317604,0.00845240,-0.00132798,0.00855608
92.754492,-0.18260089,0.47419127,-0.19132885,0.47382331,0.00872796,0.00036796,0.00873571
92.774447,-0.17481634,0.47643705,-0.18413955,0.47598984,0.00932321,0.00044721,0.00933393
92.794429,-0.16696967,0.47858462,-0.17662656,0.47795827,0.00965689,0.00062635,0.00967718
92.814464,-0.15906368,0.48063321,-0.16914736,0.48067015,0.01008368,-0.00003694,0.01008374
92.834745,-0.15110118,0.48258209,-0.16142392,0.48257130,0.01032274,0.00001079,0.01032275
92.854306,-0.14308499,0.48443057,-0.15344183,0.48290933,0.01035684,0.00152124,0.01046797
92.874495,-0.13501796,0.48617800,-0.14552674,0.48329842,0.01050878,0.00287958,0.01089617
92.894459,-0.12690296,0.48782374,-0.13737044,0.48374182,0.01046748,0.00408192,0.01123522
92.914195,-0.11874287,0.48936723,-0.12942337,0.48506982,0.01068050,0.00429741,0.01151264
92.934408,-0.11054060,0.49080790,-0.12077416,0.48393033,0.01023356,0.00687757,0.01232992
92.954431,-0.10229905,0.49214525,-0.11218566,0.48322527,0.00988661,0.00891998,0.01331582
92.974401,-0.09402115,0.49337880,-0.10421415,0.48469414,0.01019300,0.00868466,0.01339106
92.994451,-0.08570985,0.49450812,-0.09593642,0.48554277,0.01022657,0.00896535,0.01360001
93.014399,-0.07736810,0.49553280,-0.08778530,0.48761080,0.01041720,0.00792200,0.01308726
93.034887,-0.06899885,0.49645248,-0.07887633,0.48714907,0.00987748,0.00930341,0.01356901
93.054480,-0.06060510,0.49726683,-0.07007442,0.48732312,0.00946932,0.00994371,0.01373119
93.074423,-0.05218981,0.49797556,-0.06103418,0.48587237,0.00884437,0.01210319,0.01499034
93.094351,-0.04375597,0.49857842,-0.05184085,0.48410339,0.00808488,0.01447503,0.01657986
93.114251,-0.03530659,0.49907520,-0.04304179,0.48350607,0.00773520,0.01556913,0.01738480
93.134450,-0.02684467,0.49946572,-0.03375275,0.48156266,0.00690808,0.01790306,0.01918961
93.154811,-0.01837321,0.49974984,-0.02502281,0.48227255,0.00664960,0.01747729,0.01869954
93.174453,-0.00989522,0.49992746,-0.01536076,0.47986654,0.00546554,0.02006092,0.02079213
93.194416,-0.00141371,0.49999852,-0.00692904,0.48225622,0.00551533,0.01774230,0.01857978
93.214468,0.00706829,0.49996299,0.00258226,0.48085874,0.00448603,0.01910425,0.01962389
93.234487,0.01554779,0.49982088,0.01189708,0.48060424,0.00365071,0.01921664,0.01956034
93.254315,0.02402176,0.49957225,0.02168201,0.47839562,0.00233975,0.02117663,0.02130550
93.274466,0.03248720,0.49921719,0.03103084,0.47760955,0.00145636,0.02160764,0.02165666
93.294316,0.04094109,0.49875581,0.03999201,0.47871411,0.00094908,0.02004170,0.02006416
93.314463,0.04938044,0.49818829,0.04915527,0.47883816,0.00022517,0.01935013,0.01935144
93.334410,0.05780224,0.49751482,0.05854137,0.47789910,-0.00073913,0.01961572,0.01962964
93.354429,0.06620351,0.49673564,0.06765405,0.47802158,-0.00145054,0.01871406,0.01877019
93.374398,0.07458126,0.49585104,0.07675736,0.47817976,-0.00217610,0.01767128,0.01780476
93.394385,0.08293250,0.49486132,0.08628060,0.47643282,-0.00334810,0.01842850,0.01873017
93.414547,0.09125428,0.49376684,0.09575230,0.47422769,-0.00449802,0.01953915,0.02005020
93.434532,0.09954364,0.49256799,0.10430483,0.47562162,-0.00476119,0.01694637,0.01760252
93.454463,0.10779763,0.49126519,0.11317335,0.47578326,-0.00537572,0.01548193,0.01638868
93.474455,0.11601332,0.48985890,0.12216557,0.47500240,-0.00615225,0.01485650,0.01607998
93.494444,0.12418780,0.48834963,0.13057252,0.47571383,-0.00638472,0.01263580,0.01415726
93.514423,0.13231815,0.48673790,0.13965767,0.47286553,-0.00733952,0.01387237,0.01569431
93.534396,0.14040148,0.48502431,0.14793936,0.47253419,-0.00753788,0.01249012,0.01458845
93.554479,0.14843494,0.48320944,0.15640142,0.47123031,-0.00796648,0.01197913,0.01438625
93.574499,0.15641565,0.48129395,0.16492543,0.46930157,-0.00850978,0.01199238,0.01470488
93.594436,0.16434079,0.47927852,0.17301360,0.46845970,-0.00867281,0.01081882,0.01386595
93.614458,0.17220754,0.47716386,0.18100514,0.46720346,-0.00879760,0.00996040,0.01328937
93.634490,0.18001311,0.47495073,0.18781900,0.47014846,-0.00780589,0.00480227,0.00916481
93.654456,0.18775472,0.47263990,0.19643614,0.46654684,-0.00868142,0.00609306,0.01060625
93.674457,0.19542962,0.47023222,0.20438038,0.46530120,-0.00895076,0.00493102,0.01021916
93.694426,0.20303509,0.46772851,0.21170035,0.46613562,-0.00866526,0.00159289,0.00881045
93.714419,0.21056842,0.46512969,0.21996942,0.46221285,-0.00940100,0.00291684,0.00984311
93.734408,0.21802693,0.46243667,0.22787703,0.45829305,-0.00985010,0.00414362,0.01068616
93.754182,0.22540798,0.45965040,0.23515637,0.45591752,-0.00974839,0.00373288,0.01043866
93.774396,0.23270895,0.45677188,0.24195438,0.45459457,-0.00924543,0.00217731,0.00949835
93.794806,0.23992723,0.45380213,0.24862745,0.45345958,-0.00870022,0.00034255,0.00870696
93.814569,0.24706027,0.45074221,0.25487075,0.45398592,-0.00781048,-0.00324371,0.00845726
93.834470,0.25410553,0.44759320,0.26154711,0.45163107,-0.00744158,-0.00403787,0.00846650
93.854471,0.26106050,0.44435622,0.26834071,0.44787846,-0.00728021,-0.00352224,0.00808749
93.874412,0.26792273,0.44103242,0.27486996,0.44367168,-0.00694723,-0.00263926,0.00743166
93.894288,0.27468976,0.43762298,0.28016333,0.44385981,-0.00547357,-0.00623683,0.00829808
93.914325,0.28135920,0.43412912,0.28590515,0.44213408,-0.00454595,-0.00800496,0.00920570
93.934347,0.28792867,0.43055208,0.29176185,0.43859801,-0.00383318,-0.00804593,0.00891237
93.954418,0.29439584,0.42689311,0.29731683,0.43625159,-0.00292099,-0.00935848,0.00980374
93.974393,0.30075841,0.42315354,0.30286357,0.43391622,-0.00210516,-0.01076268,0.01096663
93.994987,0.30701412,0.41933468,0.30821171,0.43235515,-0.00119759,-0.01302047,0.01307543
94.014963,0.31316076,0.41543789,0.31403817,0.42849243,-0.00087741,-0.01305454,0.01308399
94.034443,0.31919613,0.41146456,0.31944958,0.42549843,-0.00025345,-0.01403387,0.01403616
94.054374,0.32511809,0.40741609,0.32468715,0.42363078,0.00043094,-0.01621469,0.01622041
94.074293,0.33092454,0.40329393,0.32981675,0.42181865,0.00110779,-0.01852472,0.01855782
94.094352,0.33661341,0.39909954,0.33528748,0.41769468,0.00132593,-0.01859514,0.01864235
94.114346,0.34218268,0.39483441,0.34046679,0.41302855,0.00171589,-0.01819414,0.01827488
94.134360,0.34763038,0.39050006,0.34499740,0.41045507,0.00263298,-0.01995501,0.02012796
94.154447,0.35295457,0.38609803,0.35003041,0.40507636,0.00292416,-0.01897833,0.01920228
94.174470,0.35815336,0.38162987,0.35469164,0.40135816,0.00346172,-0.01972829,0.02002970
94.194412,0.36322489,0.37709718,0.35952628,0.39671588,0.00369861,-0.01961870,0.01996430
94.214440,0.36816737,0.37250158,0.36416858,0.39172448,0.00399879,-0.01922290,0.01963441
94.234203,0.37297905,0.36784468,0.36773800,0.39024920,0.00524105,-0.02240452,0.02300937
94.254132,0.37765820,0.36312814,0.37203090,0.38650647,0.00562730,-0.02337833,0.02404606
94.274366,0.38220318,0.35835365,0.37608555,0.38412688,0.00611763,-0.02577323,0.02648933
94.294296,0.38661236,0.35352290,0.38074783,0.37953148,0.00586453,-0.02600858,0.02666156
94.314374,0.39088418,0.34863760,0.38558141,0.37438825,0.00530277,-0.02575065,0.02629098
94.334408,0.39501712,0.34369949,0.38996252,0.37071942,0.00505460,-0.02701993,0.02748864
94.354484,0.39900972,0.33871033,0.39467425,0.36509586,0.00433547,-0.02638553,0.02673935
94.374630,0.40286054,0.33367188,0.39916447,0.35999070,0.00369607,-0.02631882,0.02657708
94.394562,0.40656823,0.32858594,0.40389578,0.35334205,0.00267245,-0.02475611,0.02489994
94.414534,0.41013147,0.32345431,0.40808087,0.34800132,0.00205060,-0.02454701,0.02463251
94.434384,0.41354900,0.31827882,0.41230926,0.34187170,0.00123974,-0.02359288,0.02362543
94.454344,0.41681959,0.31306130,0.41648157,0.33499749,0.00033802,-0.02193619,0.02193879
94.474359,0.41994208,0.30780362,0.41957755,0.33149010,0.00036453,-0.02368648,0.02368928
94.494377,0.42291538,0.30250763,0.42314158,0.32501268,-0.00022620,-0.02250505,0.02250618
94.514241,0.42573841,0.29717523,0.42606183,0.32037817,-0.00032342,-0.02320294,0.02320520
94.534369,0.42841018,0.29180829,0.42963611,0.31245369,-0.00122593,-0.02064540,0.02068177
94.554518,0.43092974,0.28640874,0.43231835,0.30718539,-0.00138861,-0.02077665,0.02082300
94.574410,0.43329619,0.28097849,0.43500748,0.30132806,-0.00171129,-0.02034957,0.02042140
94.594393,0.43550870,0.27551946,0.43771035,0.29443345,-0.00220165,-0.01891399,0.01904170
94.614455,0.43756646,0.27003361,0.44007037,0.28902781,-0.00250391,-0.01899420,0.01915853
94.634335,0.43946877,0.26452287,0.44291537,0.28153719,-0.00344660,-0.01701432,0.01735990
94.654312,0.44121493,0.25898921,0.44562006,0.27389986,-0.00440513,-0.01491065,0.01554775
94.674261,0.44280433,0.25343459,0.44744788,0.26882808,-0.00464355,-0.01539349,0.01607863
94.694437,0.44423641,0.24786098,0.44952098,0.26231904,-0.00528457,-0.01445806,0.01539358
94.714426,0.44551065,0.24227037,0.45137115,0.25565406,-0.00586050,-0.01338369,0.01461056
94.734463,0.44662660,0.23666474,0.45274351,0.25010397,-0.00611691,-0.01343923,0.01476582
94.754072,0.44758387,0.23104608,0.45449334,0.24230154,-0.00690947,-0.01125546,0.01320705
94.774947,0.44838211,0.22541640,0.45577843,0.23571960,-0.00739632,-0.01030320,0.01268311
94.794867,0.44902104,0.21977768,0.45698408,0.22877596,-0.00796304,-0.00899828,0.01201578
94.814527,0.44950044,0.21413194,0.45820951,0.22097679,-0.00870907,-0.00684485,0.01107700
94.834320,0.44982014,0.20848117,0.45862937,0.21546804,-0.00880923,-0.00698687,0.01124362
94.854162,0.44998001,0.20282739,0.45928031,0.20858345,-0.00930030,-0.00575606,0.01093745
94.874386,0.44998001,0.19717261,0.46010072,0.20010036,-0.01012071,-0.00292775,0.01053568
94.894324,0.44982014,0.19151883,0.46055422,0.19204637,-0.01073408,-0.00052754,0.01074704
94.914463,0.44950044,0.18586806,0.46125130,0.18302848,-0.01175086,0.00283958,0.01208909
94.934462,0.44902104,0.18022232,0.46085951,0.17749222,-0.01183847,0.00273010,0.01214919
94.954425,0.44838211,0.17458360,0.46128800,0.16810341,-0.01290589,0.00648019,0.01444143
94.974965,0.44758387,0.16895392,0.46120195,0.15994009,-0.01361808,0.00901383,0.01633100
94.994482,0.44662660,0.16333526,0.45987901,0.15582265,-0.01325241,0.00751261,0.01523370
95.014523,0.44551065,0.15772963,0.45823366,0.15210905,-0.01272301,0.00562058,0.01390920
95.034259,0.44423641,0.15213902,0.45712497,0.14538477,-0.01288856,0.00675425,0.01455112
95.054196,0.44280433,0.14656541,0.45611604,0.13726645,-0.01331171,0.00929896,0.01623798
95.074419,0.44121493,0.14101079,0.45453171,0.13041250,-0.01331678,0.01059829,0.01701941
95.094365,0.43946877,0.13547713,0.45254839,0.12440817,-0.01307962,0.01106896,0.01713471
95.114412,0.43756646,0.12996639,0.45024510,0.11885171,-0.01267864,0.01111468,0.01686072
95.134410,0.43550870,0.12448054,0.44765764,0.11341823,-0.01214894,0.01106231,0.01643081
