time,desired_q1,desired_q2,actual_q1,actual_q2,error_q1,error_q2,error_norm
65.174325,-0.43550870,0.27551946,-0.48291951,0.82473526,0.04741081,-0.54921580,0.55125836
65.194259,-0.43329619,0.28097849,-0.46595069,0.77843359,0.03265450,-0.49745510,0.49852572
65.214228,-0.43092974,0.28640874,-0.39320301,0.48783908,-0.03772673,-0.20143034,0.20493288
65.234724,-0.42841018,0.29180829,-0.41655678,0.57878752,-0.01185340,-0.28697923,0.28722393
65.254269,-0.42573841,0.29717523,-0.50471388,0.94675926,0.07897547,-0.64958403,0.65436728
65.273788,-0.42291538,0.30250763,-0.45278338,0.76974203,0.02986800,-0.46723440,0.46818808
65.294302,-0.41994208,0.30780362,-0.41698557,0.65587599,-0.00295651,-0.34807237,0.34808493
65.314305,-0.41681959,0.31306130,-0.32553239,0.28897844,-0.09128720,0.02408286,0.09441047
65.334354,-0.41354900,0.31827882,-0.36552540,0.42100546,-0.04802360,-0.10272664,0.11339765
65.354419,-0.41013147,0.32345431,-0.47629803,0.85280540,0.06616656,-0.52935109,0.53347033
65.374320,-0.40656823,0.32858594,-0.42648615,0.66803219,0.01991792,-0.33944625,0.34003011
65.394331,-0.40286054,0.33367188,-0.39720657,0.57164603,-0.00565397,-0.23797415,0.23804131
65.414374,-0.39900972,0.33871033,-0.45988996,0.82536934,0.06088024,-0.48665901,0.49045224
65.434249,-0.39501712,0.34369949,-0.38455554,0.52566953,-0.01046158,-0.18197004,0.18227051
65.454316,-0.39088418,0.34863760,-0.39967388,0.59218089,0.00878970,-0.24354329,0.24370185
65.474244,-0.38661236,0.35352290,-0.48314884,0.94677670,0.09653648,-0.59325380,0.60105687
65.494392,-0.38220318,0.35835365,-0.42907201,0.76597885,0.04686883,-0.40762520,0.41031085
65.514349,-0.37765820,0.36312814,-0.39880524,0.68350098,0.02114704,-0.32037284,0.32107001
65.534329,-0.37297905,0.36784468,-0.45173545,0.91869796,0.07875640,-0.55085328,0.55645477
65.554679,-0.36816737,0.37250158,-0.38301672,0.65749945,0.01484935,-0.28499787,0.28538446
65.574439,-0.36322489,0.37709718,-0.39013121,0.70963256,0.02690632,-0.33253538,0.33362213
65.594253,-0.35815336,0.38162987,-0.45754252,1.02141006,0.09938916,-0.63978019,0.64745417
65.614234,-0.35295457,0.38609803,-0.40303764,0.85146440,0.05008307,-0.46536637,0.46805360
65.634234,-0.34763038,0.39050006,-0.36880237,0.75859033,0.02117199,-0.36809027,0.36869865
65.654185,-0.34218268,0.39483441,-0.41240634,0.96151182,0.07022366,-0.56667741,0.57101195
65.673815,-0.33661341,0.39909954,-0.34385185,0.69781407,0.00723844,-0.29871453,0.29880222
65.694490,-0.33092454,0.40329393,-0.34932611,0.73953111,0.01840157,-0.33623718,0.33674035
65.714442,-0.32511809,0.40741609,-0.28105128,0.49192353,-0.04406681,-0.08450744,0.09530683
65.734147,-0.31919613,0.41146456,-0.29953698,0.60135051,-0.01965915,-0.18988595,0.19090091
65.754258,-0.31316076,0.41543789,-0.38242968,0.99059859,0.06926892,-0.57516070,0.57931685
65.774408,-0.30701412,0.41933468,-0.33016971,0.85687682,0.02315559,-0.43754214,0.43815443
65.793981,-0.30075841,0.42315354,-0.27364601,0.68612784,-0.02711240,-0.26297430,0.26436823
65.814149,-0.29439584,0.42689311,-0.25251029,0.64063269,-0.04188555,-0.21373958,0.21780498
65.834064,-0.28792867,0.43055208,-0.23343873,0.58318285,-0.05448994,-0.15263077,0.16206574
65.854298,-0.28135920,0.43412912,-0.30059682,0.86327355,0.01923762,-0.42914443,0.42957540
65.874264,-0.27468976,0.43762298,-0.23409996,0.60920656,-0.04058980,-0.17158358,0.17631919
65.894745,-0.26792273,0.44103242,-0.24819338,0.68754008,-0.01972935,-0.24650766,0.24729593
65.914732,-0.26106050,0.44435622,-0.32225698,1.02771675,0.06119648,-0.58336053,0.58656161
65.934042,-0.25410553,0.44759320,-0.27168615,0.87962309,0.01758062,-0.43202989,0.43238745
65.954375,-0.24706027,0.45074221,-0.23119499,0.76317423,-0.01586528,-0.31243202,0.31283458
65.974222,-0.23992723,0.45380213,-0.27528495,0.97336075,0.03535772,-0.51955862,0.52076034
65.994245,-0.23270895,0.45677188,-0.21466777,0.75141496,-0.01804118,-0.29464308,0.29519490
66.014330,-0.22540798,0.45965040,-0.22173025,0.81549006,-0.00367773,-0.35583966,0.35585866
66.034316,-0.21802693,0.46243667,-0.27988823,1.10777710,0.06186130,-0.64534043,0.64829862
66.054257,-0.21056842,0.46512969,-0.23016601,0.96824582,0.01959759,-0.50311613,0.50349767
66.074658,-0.20303509,0.46772851,-0.18809122,0.84349543,-0.01494387,-0.37576692,0.37606395
66.094469,-0.19542962,0.47023222,-0.22967928,1.04684204,0.03424966,-0.57660982,0.57762611
66.114300,-0.18775472,0.47263990,-0.17965408,0.87003795,-0.00810064,-0.39739805,0.39748061
66.134175,-0.18001311,0.47495073,-0.16070978,0.82402553,-0.01930333,-0.34907480,0.34960812
66.154210,-0.17220754,0.47716386,-0.20983993,1.04790295,0.03763239,-0.57073909,0.57197842
66.174160,-0.16434079,0.47927852,-0.15409622,0.83901492,-0.01024457,-0.35973640,0.35988224
66.194347,-0.15641565,0.48129395,-0.15510835,0.87636029,-0.00130730,-0.39506634,0.39506850
66.214264,-0.14843494,0.48320944,-0.20785826,1.14269497,0.05942332,-0.65948553,0.66215730
66.234683,-0.14040148,0.48502431,-0.15897185,0.99561463,0.01857037,-0.51059032,0.51092791
66.254370,-0.13231815,0.48673790,-0.12149296,0.88389255,-0.01082519,-0.39715465,0.39730216
66.274283,-0.12418780,0.48834963,-0.15967126,1.06781855,0.03548346,-0.57946892,0.58055431
66.294430,-0.11601332,0.48985890,-0.10551848,0.86454042,-0.01049484,-0.37468152,0.37482847
66.314305,-0.10779763,0.49126519,-0.10287156,0.88566983,-0.00492607,-0.39440464,0.39443540
66.334146,-0.09954364,0.49256799,-0.15395996,1.14136434,0.05441632,-0.64879635,0.65107438
66.354257,-0.09125428,0.49376684,-0.10500797,0.98757537,0.01375369,-0.49380853,0.49400003
66.374076,-0.08293250,0.49486132,-0.07188977,0.89125263,-0.01104273,-0.39639131,0.39654510
66.394231,-0.07458126,0.49585104,-0.10906177,1.06605244,0.03448051,-0.57020140,0.57124298
66.414279,-0.06620351,0.49673564,-0.05072937,0.83577369,-0.01547414,-0.33903805,0.33939099
66.434243,-0.05780224,0.49751482,-0.05360819,0.86966277,-0.00419405,-0.37214795,0.37217158
66.454705,-0.04938044,0.49818829,-0.10762407,1.13079913,0.05824363,-0.63261084,0.63528639
66.474401,-0.04094109,0.49875581,-0.05839308,0.97159240,0.01745199,-0.47283659,0.47315855
66.494349,-0.03248720,0.49921719,-0.02620333,0.87771073,-0.00628387,-0.37849354,0.37854570
66.514379,-0.02402176,0.49957225,-0.06335914,1.05120295,0.03933738,-0.55163070,0.55303152
66.534159,-0.01554779,0.49982088,-0.00188889,0.80680840,-0.01365890,-0.30698752,0.30729124
66.554083,-0.00706829,0.49996299,-0.00476195,0.83736583,-0.00230634,-0.33740284,0.33741072
66.574314,0.00141371,0.49999852,-0.06156025,1.10473083,0.06297396,-0.60473231,0.60800238
66.594162,0.00989522,0.49992746,-0.01233900,0.94385103,0.02223422,-0.44392357,0.44448003
66.614263,0.01837321,0.49974984,0.01952023,0.85174190,-0.00114702,-0.35199206,0.35199393
66.634239,0.02684467,0.49946572,-0.01862587,1.02884435,0.04547054,-0.52937863,0.53132787
66.654466,0.03530659,0.49907520,0.04523055,0.77658787,-0.00992396,-0.27751267,0.27769006
66.674332,0.04375597,0.49857842,0.04231385,0.80720541,0.00144212,-0.30862699,0.30863036
66.694346,0.05218981,0.49797556,-0.01652476,1.08152336,0.06871457,-0.58354780,0.58757955
66.714248,0.06060510,0.49726683,0.03432152,0.91422922,0.02628358,-0.41696239,0.41778998
66.734271,0.06899885,0.49645248,0.06273864,0.83806824,0.00626021,-0.34161576,0.34167312
66.754122,0.07736810,0.49553280,0.13689319,0.54685058,-0.05952509,-0.05131778,0.07859231
66.774293,0.08570985,0.49450812,0.11772083,0.62574438,-0.03201098,-0.13123626,0.13508389
66.793850,0.09402115,0.49337880,0.03484240,0.97901096,0.05917875,-0.48563216,0.48922461
66.814264,0.10229905,0.49214525,0.05322703,0.94174007,0.04907202,-0.44959482,0.45226493
66.834570,0.11054060,0.49080790,0.06622176,0.91674542,0.04431884,-0.42593752,0.42823701
66.854403,0.11874287,0.48936723,0.10965006,0.74631165,0.00909281,-0.25694442,0.25710526
66.874397,0.12690296,0.48782374,0.05703839,0.97700880,0.06986457,-0.48918506,0.49414884
66.894410,0.13501796,0.48617800,0.06667904,0.96179201,0.06833892,-0.47561401,0.48049859
66.914250,0.14308499,0.48443057,0.12885970,0.73500714,0.01422529,-0.25057657,0.25098003
66.934150,0.15110118,0.48258209,0.06762594,1.01902451,0.08347524,-0.53644242,0.54289832
66.954298,0.15906368,0.48063321,0.07402051,1.04904338,0.08504317,-0.56841017,0.57473687
66.974281,0.16696967,0.47858462,0.14460453,0.80977569,0.02236514,-0.33119107,0.33194536
66.994280,0.17481634,0.47643705,0.10991777,0.99552784,0.06489857,-0.51909079,0.52313199
67.014425,0.18260089,0.47419127,0.12323878,0.96968173,0.05936211,-0.49549046,0.49903372
67.034671,0.19032057,0.47184806,0.18545912,0.74206505,0.00486145,-0.27021699,0.27026072
67.054238,0.19797263,0.46940827,0.12306082,1.02951198,0.07491181,-0.56010371,0.56509109
67.074316,0.20555435,0.46687276,0.12829147,1.06161235,0.07726288,-0.59473959,0.59973722
67.094269,0.21306303,0.46424243,0.19786019,0.82041233,0.01520284,-0.35616990,0.35649421
67.114192,0.22049602,0.46151822,0.16598859,0.98685159,0.05450743,-0.52533337,0.52815359
67.134363,0.22785066,0.45870109,0.17978768,0.94578203,0.04806298,-0.48708094,0.48944652
67.154385,0.23512435,0.45579205,0.24306793,0.70067705,-0.00794358,-0.24488500,0.24501380
67.174651,0.24231451,0.45279212,0.17625716,0.98969973,0.06605735,-0.53690761,0.54095597
67.194225,0.24941857,0.44970238,0.17867861,1.01737242,0.07073996,-0.56767004,0.57206068
67.214497,0.25643401,0.44652392,0.24734393,0.77191435,0.00909008,-0.32539043,0.32551738
67.234398,0.26335834,0.44325787,0.20705729,0.96578145,0.05630105,-0.52252358,0.52554800
67.254492,0.27018910,0.43990540,0.21838076,0.93703440,0.05180834,-0.49712900,0.49982132
67.274286,0.27692387,0.43646768,0.28130410,0.69859285,-0.00438023,-0.26212517,0.26216177
67.294203,0.28356024,0.43294595,0.21478833,0.99103634,0.06877191,-0.55809039,0.56231171
67.313998,0.29009587,0.42934146,0.22121004,1.01468537,0.06888583,-0.58534391,0.58938336
67.334249,0.29652843,0.42565548,0.27305422,0.84182457,0.02347421,-0.41616909,0.41683061
67.354306,0.30285563,0.42188933,0.22854905,1.05484917,0.07430658,-0.63295984,0.63730654
67.374327,0.30907523,0.41804434,0.26493747,0.94207309,0.04413776,-0.52402875,0.52588428
67.394280,0.31518502,0.41412188,0.33290296,0.68433312,-0.01771794,-0.27021124,0.27079151
67.413970,0.32118282,0.41012335,0.27325757,0.95662955,0.04792525,-0.54650620,0.54860355
67.434354,0.32706651,0.40605015,0.28053193,0.96932878,0.04653458,-0.56327863,0.56519756
67.454257,0.33283399,0.40190375,0.34761292,0.73486723,-0.01477893,-0.33296348,0.33329131
67.474427,0.33848322,0.39768562,0.29542465,0.98294813,0.04305857,-0.58526251,0.58684432
67.494302,0.34401219,0.39339725,0.30206133,0.99250221,0.04195086,-0.59910496,0.60057192
67.514128,0.34941893,0.38904016,0.36788249,0.75547693,-0.01846356,-0.36643677,0.36690164
67.534640,0.35470153,0.38461591,0.31751473,0.98932080,0.03718680,-0.60470489,0.60584723
67.554266,0.35985810,0.38012607,0.32343174,0.99142639,0.03642636,-0.61130032,0.61238465
67.574263,0.36488681,0.37557223,0.38638600,0.75687091,-0.02149919,-0.38129868,0.38190430
67.594295,0.36978588,0.37095600,0.33265174,0.99853977,0.03713414,-0.62758377,0.62868142
67.614398,0.37455357,0.36627904,0.33697759,1.00610001,0.03757598,-0.63982097,0.64092342
67.634334,0.37918819,0.36154300,0.40109088,0.76428012,-0.02190269,-0.40273712,0.40333226
67.654167,0.38368807,0.35674957,0.35089753,0.98660213,0.03279054,-0.62985256,0.63070553
67.674165,0.38805164,0.35190044,0.35504907,0.98274238,0.03300257,-0.63084194,0.63170461
67.694336,0.39227733,0.34699735,0.41574688,0.74722225,-0.02346955,-0.40022490,0.40091244
67.714156,0.39636365,0.34204202,0.35766336,0.99874786,0.03870029,-0.65670584,0.65784518
67.734337,0.40030914,0.33703623,0.35971663,1.01124739,0.04059251,-0.67421116,0.67543204
67.754105,0.40411241,0.33198175,0.42577638,0.75672157,-0.02166397,-0.42473982,0.42529194
67.774063,0.40777209,0.32688038,0.37918161,0.95758702,0.02859048,-0.63070664,0.63135432
67.793947,0.41128690,0.32173393,0.38349523,0.93958090,0.02779167,-0.61784697,0.61847171
67.813930,0.41465558,0.31654422,0.43389578,0.72797044,-0.01924020,-0.41142622,0.41187586
67.833831,0.41787693,0.31131311,0.36613104,0.99329655,0.05174589,-0.68198344,0.68394375
67.854287,0.42094981,0.30604245,0.37937386,0.94673839,0.04157595,-0.64069594,0.64204349
67.874171,0.42387314,0.30073412,0.43936650,0.70634175,-0.01549336,-0.40560763,0.40590343
67.894221,0.42664586,0.29538999,0.36896522,1.00185041,0.05768064,-0.70646042,0.70881124
67.914100,0.42926699,0.29001197,0.36682583,1.04175774,0.06244116,-0.75174577,0.75433454
67.934339,0.43173561,0.28460197,0.43890216,0.76809542,-0.00716655,-0.48349345,0.48354656
67.954346,0.43405084,0.27916191,0.40996754,0.89685731,0.02408330,-0.61769540,0.61816472
67.974133,0.43621185,0.27369373,0.40594969,0.90947716,0.03026216,-0.63578343,0.63650324
67.994341,0.43821787,0.26819936,0.46900050,0.65560873,-0.03078263,-0.38740937,0.38863040
68.014315,0.44006820,0.26268077,0.40048101,0.93238771,0.03958719,-0.66970694,0.67087595
68.034336,0.44176218,0.25713990,0.39625421,0.95687104,0.04550797,-0.69973114,0.70120941
68.054358,0.44329920,0.25157873,0.46427522,0.68640775,-0.02097602,-0.43482902,0.43533466
68.073969,0.44467871,0.24599924,0.41276094,0.89293984,0.03191777,-0.64694060,0.64772747
68.094299,0.44590024,0.24040340,0.41014997,0.88135841,0.03575027,-0.64095501,0.64195125
68.113790,0.44696334,0.23479320,0.37016263,1.04229395,0.07680071,-0.80750075,0.81114475
68.133833,0.44786763,0.22917065,0.38467107,0.97725192,0.06319656,-0.74808127,0.75074590
68.154080,0.44861280,0.22353773,0.43878724,0.73890233,0.00982556,-0.51536460,0.51545825
68.174293,0.44919858,0.21789645,0.44093274,0.72177194,0.00826584,-0.50387549,0.50394329
68.194493,0.44962476,0.21224881,0.49926382,0.47629041,-0.04963906,-0.26404160,0.26866708
68.213821,0.44989119,0.20659681,0.39739247,0.87048649,0.05249872,-0.66388968,0.66596218
68.234349,0.44999778,0.20094248,0.38844260,0.92431356,0.06155518,-0.72337108,0.72598537
68.254374,0.44994448,0.19528780,0.46627314,0.62440143,-0.01632866,-0.42911363,0.42942419
68.274128,0.44973133,0.18963481,0.42453887,0.79502249,0.02519246,-0.60538768,0.60591163
68.294319,0.44935838,0.18398549,0.42704892,0.76882760,0.02230946,-0.58484211,0.58526747
68.314480,0.44882578,0.17834187,0.48832137,0.51084198,-0.03949559,-0.33250011,0.33483761
68.333870,0.44813372,0.17270594,0.38755235,0.90241209,0.06058137,-0.72970615,0.73221661
68.354409,0.44728243,0.16707971,0.37244507,0.98467398,0.07483736,-0.81759427,0.82101219
68.374407,0.44627223,0.16146517,0.45484186,0.66164019,-0.00856963,-0.50017502,0.50024843
68.394365,0.44510347,0.15586433,0.43807690,0.72601039,0.00702657,-0.57014606,0.57018936
68.414250,0.44377656,0.15027916,0.49612502,0.50060913,-0.05234846,-0.35032997,0.35421949
68.434268,0.44229199,0.14471167,0.50671295,0.46497100,-0.06442096,-0.32025933,0.32667430
68.454386,0.44065026,0.13916381,0.41773438,0.81450764,0.02291588,-0.67534383,0.67573251
68.474342,0.43885198,0.13363757,0.47837421,0.57730307,-0.03952223,-0.44366550,0.44542237
68.494325,0.43689778,0.12813491,0.47657469,0.58991564,-0.03967691,-0.46178073,0.46348214
68.514335,0.43478835,0.12265778,0.55392878,0.28797201,-0.11914043,-0.16531423,0.20377252
68.534282,0.43252444,0.11720814,0.51174122,0.45377767,-0.07921678,-0.33656953,0.34576632
68.554325,0.43010686,0.11178790,0.42482029,0.80293559,0.00528657,-0.69114769,0.69116791
68.574290,0.42753646,0.10639901,0.49182762,0.55275209,-0.06429116,-0.44635308,0.45095945
68.594305,0.42481416,0.10104338,0.47788802,0.62156503,-0.05307386,-0.52052165,0.52322044
68.614327,0.42194092,0.09572290,0.54792532,0.36370986,-0.12598440,-0.26798696,0.29612342
68.634043,0.41891778,0.09043947,0.53657700,0.42204946,-0.11765922,-0.33160999,0.35186485
68.654272,0.41574579,0.08519497,0.43269561,0.84684705,-0.01694982,-0.76165208,0.76184065
68.674086,0.41242609,0.07999126,0.48475840,0.67002278,-0.07233231,-0.59003152,0.59444862
68.694353,0.40895986,0.07483019,0.53177738,0.49078826,-0.12281752,-0.41595807,0.43371103
68.714331,0.40534832,0.06971359,0.59285393,0.22011128,-0.18750561,-0.15039769,0.24037017
68.734308,0.40159277,0.06464327,0.50034240,0.52693460,-0.09874963,-0.46229133,0.47272059
68.754503,0.39769453,0.05962106,0.49581285,0.47947964,-0.09811832,-0.41985858,0.43117100
68.774313,0.39365500,0.05464871,0.56464483,0.14632281,-0.17098983,-0.09167410,0.19401459
68.794336,0.38947560,0.04972801,0.41307551,0.66712413,-0.02359991,-0.61739612,0.61784700
68.814328,0.38515782,0.04486070,0.38198948,0.74753994,0.00316834,-0.70267924,0.70268638
68.834257,0.38070320,0.04004851,0.46214806,0.39481990,-0.08144486,-0.35477139,0.36400001
68.854263,0.37611331,0.03529315,0.39342913,0.62217059,-0.01731582,-0.58687744,0.58713284
68.874224,0.37138980,0.03059631,0.39645298,0.54887805,-0.02506318,-0.51828174,0.51888739
68.894298,0.36653433,0.02595966,0.46775231,0.20783737,-0.10121798,-0.18187771,0.20814558
68.914311,0.36154863,0.02138485,0.33844810,0.65954541,0.02310053,-0.63816056,0.63857853
68.934233,0.35643448,0.01687349,0.32391878,0.68735197,0.03251570,-0.67047848,0.67126647
68.954345,0.35119368,0.01242720,0.39101043,0.40544333,-0.03981675,-0.39301613,0.39502791
68.974377,0.34582811,0.00804756,0.28605825,0.80278109,0.05976986,-0.79473353,0.79697793
68.994330,0.34033967,0.00373611,0.27584953,0.85064953,0.06449014,-0.84691342,0.84936524
69.014244,0.33473031,-0.00050561,0.28740833,0.79520259,0.04732198,-0.79570820,0.79711411
69.034245,0.32900202,-0.00467608,0.31122387,0.66005178,0.01777815,-0.66472786,0.66496555
69.054248,0.32315683,-0.00877384,0.29765922,0.66584399,0.02549761,-0.67461783,0.67509950
69.073935,0.31719683,-0.01279742,0.22186176,0.93667026,0.09533507,-0.94946768,0.95424192
69.094269,0.31112414,-0.01674539,0.23020545,0.88107481,0.08091869,-0.89782020,0.90145935
69.114244,0.30494090,-0.02061636,0.21167139,0.93043378,0.09326951,-0.95105014,0.95561267
69.134222,0.29864931,-0.02440894,0.28717202,0.58034425,0.01147729,-0.60475319,0.60486209
69.154297,0.29225162,-0.02812179,0.25597063,0.65306436,0.03628099,-0.68118615,0.68215166
69.174271,0.28575009,-0.03175359,0.18112256,0.91050265,0.10462753,-0.94225624,0.94804733
69.194314,0.27914704,-0.03530305,0.23970441,0.63965946,0.03944263,-0.67496251,0.67611398
69.214222,0.27244481,-0.03876890,0.22819878,0.66499043,0.04424603,-0.70375933,0.70514885
69.234076,0.26564578,-0.04214993,0.14994402,0.96713951,0.11570176,-1.00928944,1.01589964
69.254185,0.25875236,-0.04544492,0.20051710,0.75909826,0.05823526,-0.80454318,0.80664805
69.274472,0.25176702,-0.04865270,0.23623121,0.60553709,0.01553581,-0.65418979,0.65437424
69.294414,0.24469222,-0.05177214,0.18015486,0.79809182,0.06453736,-0.84986396,0.85231087
69.314341,0.23753048,-0.05480212,0.25854274,0.44172744,-0.02101226,-0.49652956,0.49697396
69.334174,0.23028435,-0.05774157,0.23303698,0.49634653,-0.00275263,-0.55408810,0.55409494
69.354402,0.22295640,-0.06058945,0.13064321,0.86460545,0.09231319,-0.92519490,0.92978886
69.374362,0.21554924,-0.06334475,0.18062312,0.64170862,0.03492612,-0.70505337,0.70591790
69.394392,0.20806549,-0.06600648,0.21198231,0.49620791,-0.00391682,-0.56221439,0.56222804
69.414382,0.20050782,-0.06857369,0.14232039,0.73140132,0.05818743,-0.79997501,0.80208840
69.434412,0.19287890,-0.07104549,0.22243216,0.36658532,-0.02955326,-0.43763081,0.43862755
69.454330,0.18518146,-0.07342098,0.19036213,0.44329970,-0.00518067,-0.51672068,0.51674665
69.474322,0.17741823,-0.07569933,0.07964254,0.84157647,0.09777569,-0.91727580,0.92247221
69.494403,0.16959195,-0.07787973,0.12786110,0.62581990,0.04173085,-0.70369963,0.70493591
69.514363,0.16170543,-0.07996139,0.16544900,0.45374093,-0.00374357,-0.53370232,0.53371545
69.534419,0.15376145,-0.08194359,0.09566285,0.68621262,0.05809860,-0.76815621,0.77035018
69.554368,0.14576284,-0.08382561,0.18092683,0.29941668,-0.03516399,-0.38324229,0.38485213
69.574341,0.13771244,-0.08560679,0.14331069,0.39213156,-0.00559825,-0.47773835,0.47777115
69.594328,0.12961311,-0.08728649,0.02334882,0.82097854,0.10626429,-0.90826503,0.91446020
69.614244,0.12146773,-0.08886413,0.06846553,0.61469851,0.05300220,-0.70356264,0.70555625
69.634153,0.11327920,-0.09033913,0.11010828,0.42284012,0.00317092,-0.51317925,0.51318904
69.654219,0.10505041,-0.09171098,0.03207607,0.68577070,0.07297434,-0.77748168,0.78089885
69.674334,0.09678431,-0.09297918,0.10461097,0.35261774,-0.00782666,-0.44559692,0.44566565
69.694180,0.08848381,-0.09414329,0.07051601,0.44770800,0.01796780,-0.54185129,0.54214912
69.714308,0.08015188,-0.09520289,-0.04105638,0.86327851,0.12120826,-0.95848140,0.96611492
69.734320,0.07179147,-0.09615760,0.00444885,0.67361388,0.06734262,-0.76977148,0.77271156
69.754439,0.06340555,-0.09700710,0.05935030,0.43924970,0.00405525,-0.53625680,0.53627214
69.774316,0.05499711,-0.09775107,-0.02933251,0.76038486,0.08432962,-0.85813593,0.86226954
69.794122,0.04656913,-0.09838924,0.00294915,0.60939952,0.04361998,-0.70778876,0.70913161
69.814288,0.03812459,-0.09892141,0.08488353,0.24673040,-0.04675894,-0.34565181,0.34880019
69.834310,0.02966652,-0.09934736,-0.04454853,0.70463230,0.07421505,-0.80397966,0.80739778
69.854316,0.02119790,-0.09966696,-0.06710746,0.76812909,0.08830536,-0.86779605,0.87227737
69.874238,0.01272176,-0.09988009,0.01662982,0.41571322,-0.00390806,-0.51559331,0.51560812
69.894310,0.00424109,-0.09998668,-0.04800197,0.64111586,0.05224306,-0.74110254,0.74294166
69.914310,-0.00424109,-0.09998668,-0.04482061,0.58093258,0.04057952,-0.68091926,0.68212736
69.934680,-0.01272176,-0.09988009,0.02476648,0.26019566,-0.03748824,-0.36007575,0.36202198
69.954490,-0.02119790,-0.09966696,-0.10941976,0.73561366,0.08822186,-0.83528062,0.83992666
69.973814,-0.02966652,-0.09934736,-0.13592508,0.81838891,0.10625856,-0.91773627,0.92386728
69.994181,-0.03812459,-0.09892141,-0.04838240,0.44885704,0.01025781,-0.54777845,0.54787449
70.014226,-0.04656913,-0.09838924,-0.09315431,0.59500466,0.04658518,-0.69339390,0.69495703
70.034254,-0.05499711,-0.09775107,-0.14339460,0.75940195,0.08839749,-0.85715302,0.86169914
70.054281,-0.06340555,-0.09700710,-0.04895585,0.34958629,-0.01444970,-0.44659339,0.44682709
70.073993,-0.07179147,-0.09615760,-0.07898443,0.41971285,0.00719296,-0.51587045,0.51592060
70.094291,-0.08015188,-0.09520289,-0.19347912,0.83156691,0.11332724,-0.92676980,0.93367303
70.114331,-0.08848381,-0.09414329,-0.14816985,0.62834540,0.05968604,-0.72248869,0.72494988
70.134529,-0.09678431,-0.09297918,-0.10755457,0.44434329,0.01077026,-0.53732247,0.53743040
70.154396,-0.10505041,-0.09171098,-0.18286974,0.70053443,0.07781933,-0.79224541,0.79605819
70.174352,-0.11327920,-0.09033913,-0.11048390,0.37108361,-0.00279530,-0.46142274,0.46143120
70.194320,-0.12146773,-0.08886413,-0.14524521,0.47144845,0.02377748,-0.56031258,0.56081687
70.214296,-0.12961311,-0.08728649,-0.25706873,0.89363655,0.12745562,-0.98092304,0.98916881
70.234277,-0.13771244,-0.08560679,-0.21746170,0.73363738,0.07974926,-0.81924417,0.82311661
70.254328,-0.14576284,-0.08382561,-0.14794552,0.44033669,0.00218268,-0.52416230,0.52416684
70.274437,-0.15376145,-0.08194359,-0.25653686,0.85055102,0.10277541,-0.93249461,0.93814124
70.294349,-0.16170543,-0.07996139,-0.27419932,0.93168539,0.11249389,-1.01164678,1.01788215
70.314637,-0.16959195,-0.07787973,-0.18639637,0.58062990,0.01680442,-0.65850963,0.65872401
70.334369,-0.17741823,-0.07569933,-0.20676751,0.65164880,0.02934928,-0.72734813,0.72794003
70.354662,-0.18518146,-0.07342098,-0.28660710,0.97161030,0.10142564,-1.04503128,1.04994168
70.374355,-0.19287890,-0.07104549,-0.23805262,0.78611705,0.04517372,-0.85716254,0.85835208
70.394096,-0.20050782,-0.06857369,-0.19542668,0.61012656,-0.00508114,-0.67870025,0.67871927
70.414237,-0.20806549,-0.06600648,-0.25687808,0.83237924,0.04881259,-0.89838572,0.89971082
70.434185,-0.21554924,-0.06334475,-0.19879115,0.57020984,-0.01675809,-0.63355459,0.63377619
70.454105,-0.22295640,-0.06058945,-0.21757638,0.62407173,-0.00538002,-0.68466118,0.68468232
70.474239,-0.23028435,-0.05774157,-0.30774020,0.97480576,0.07745585,-1.03254733,1.03544840
70.494342,-0.23753048,-0.05480212,-0.26602476,0.80897156,0.02849428,-0.86377368,0.86424354
70.514332,-0.24469222,-0.05177214,-0.21267319,0.57966828,-0.03201903,-0.63144042,0.63225171
70.534336,-0.25176702,-0.04865270,-0.29349439,0.87915645,0.04172737,-0.92780915,0.92874700
70.554356,-0.25875236,-0.04544492,-0.27848137,0.80570649,0.01972901,-0.85115141,0.85138003
70.574150,-0.26564578,-0.04214993,-0.21661351,0.53297166,-0.04903227,-0.57512159,0.57720794
70.594273,-0.27244481,-0.03876890,-0.31545777,0.90135794,0.04301296,-0.94012684,0.94111030
70.614360,-0.27914704,-0.03530305,-0.33070516,0.96296612,0.05155812,-0.99826917,0.99959970
70.634247,-0.28575009,-0.03175359,-0.25347813,0.63946029,-0.03227196,-0.67121388,0.67198925
70.654215,-0.29225162,-0.02812179,-0.28295058,0.73560255,-0.00930104,-0.76372434,0.76378098
70.673739,-0.29864931,-0.02440894,-0.32916115,0.89490374,0.03051184,-0.91931268,0.91981888
70.694079,-0.30494090,-0.02061636,-0.31152664,0.80537264,0.00658574,-0.82598900,0.82601525
70.714638,-0.31112414,-0.01674539,-0.24683974,0.49709758,-0.06428440,-0.51384297,0.51784852
70.734324,-0.31719683,-0.01279742,-0.28207943,0.58378287,-0.03511740,-0.59658029,0.59761298
70.754327,-0.32315683,-0.00877384,-0.38304931,0.94907765,0.05989248,-0.95785149,0.95972214
70.774260,-0.32900202,-0.00467608,-0.34456014,0.77042141,0.01555812,-0.77509749,0.77525362
